dataset,domain,llm_label,human_label,llm_human_agree,status,num_source_candidates,human_idx,source_idxs,sentence,prd_word,prd_idx,label,span_mean,source_spans_inclusive,human_selected_spans,span_matched,grammar_status,optional,type,human_file,source_file
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,216,[5536],You know Tufts yeah . sent her to Taiwa,know,2,ARG1,fact that is known,"[(2, 2)]","[(2, 2), (2, 8)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,217,[5543],You know Tufts yeah . sent her to Taiwa,sent,6,ARG2,EXT,"[(7, 8)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,218,[2217],"You know everybody 's kind of passed away , almost .",know,2,ARG1,fact that is known,"[(2, 9)]","[(2, 9)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,219,[3270],You know it was a detached retina .,know,2,ARG1,fact that is known,"[(2, 6)]","[(2, 6)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,220,[3113],You know she would 've seen it all .,know,2,ARG1,fact that is known,"[(2, 7)]","[(2, 7)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,221,[8583],You know that has always been very scary to me even after .,know,2,ARG1,fact that is known,"[(2, 11)]","[(2, 11)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,222,[6316],You never even get a chance to see them again .,see,8,ARG0,viewer,"[(0, 0)]","[(0, 0)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,223,[560],"You see the one very annoying thing about all of this , was my advisor has been in France for a year and a half .",see,2,ARG1,,"[(2, 10)]","[(2, 24)]",False,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,224,[1801],"actually it turns out that one thing , one little bit in what I was doing , %uh , is going to turn out to be very important in the end . %uh , from what I had been reading in the literature .",turn,23,ARG2,,"[(26, 27)]","[(24, 30)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,225,[1789],"actually it turns out that one thing , one little bit in what I was doing , %uh , is going to turn out to be very important in the end . %uh , from what I had been reading in the literature .",turns,3,ARG1,,"[(4, 30)]","[(4, 30)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,226,[7304],and %mm . that cost me a lot of time .,cost,5,ARG1,commodity,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,2,227,"[2684, 2686]",and %um You know ages ago I got a card from Liz Gana .,know,4,ARG1,fact that is known,"[(6, 12), (4, 12)]","[(4, 12)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,228,[8268],and Francis was very concerned in reference to you know she was in school and things,know,10,ARG1,fact that is known,"[(10, 13)]","[(10, 13)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,229,[6482],"and I 've said that yeah I will give a urine sample or a blood sample if they call me back for those , but they 're going to have to pay my trip back to the states . because there 's no bases in Holland and I 'm not going to pay out of my own expenses to go to Germany or something for them .",call,19,ARG0,caller,"[(17, 17)]","[(17, 17)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,230,[6493],"and I 've said that yeah I will give a urine sample or a blood sample if they call me back for those , but they 're going to have to pay my trip back to the states . because there 's no bases in Holland and I 'm not going to pay out of my own expenses to go to Germany or something for them .",pay,32,ARG1,money or attention,"[(32, 37)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,231,[6507],"and I 've said that yeah I will give a urine sample or a blood sample if they call me back for those , but they 're going to have to pay my trip back to the states . because there 's no bases in Holland and I 'm not going to pay out of my own expenses to go to Germany or something for them .",pay,53,ARG3,"commodity, paid for what","[(58, 65)]","[(58, 65)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,232,[8561],"and I just believe it 's you know time , you know",know,8,ARG1,fact that is known,"[(8, 8)]","[(8, 8)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,233,[2000],and I think they would then feel guilty for not inviting me .,inviting,11,ARG0,inviter,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,234,[1984],and I think they would then feel guilty for not inviting me .,feel,7,ARG1,emotion or sensation,"[(7, 7)]","[(7, 7)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,235,[9120],and all I had to do was get on it and follow it .,follow,12,ARG0,"acceptor, pursuer","[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,236,[9107],and all I had to do was get on it and follow it .,do,6,ARG1,thing done,"[(1, 1)]","[(1, 1)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,237,[9114],and all I had to do was get on it and follow it .,get,8,ARG1,thing in motion,"[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,238,[2797],and also lifting weights at Bally 's means you 're standing on line for as much time as you 're actually lifting .,standing,11,ARG1,thing standing,"[(8, 8)]","[(8, 8)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,239,[44],and he was diagnosed as having attention deficit disorder .,having,6,ARG0,owner,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,240,[1943],and is she seem like she 's together enough ?,is,2,ARG2,,"[(3, 8)]","[(3, 8)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,241,[1948],and is she seem like she 's together enough ?,seem,4,ARG1,thing seeming,"[(4, 8)]","[(2, 2), (4, 8)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,242,[4684],"and it 'll look good on me , you know like fit me , Sure . which is necessary at the moment because I 'm plump",look,4,ARG1,thing looked at or for or on,"[(5, 6)]","[(5, 6)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,243,[3308],and mhm %um you know . It feels like maybe she made a compromise,feels,8,ARG1,stimulus,"[(8, 13)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,244,[8127],and mom and dad were like well you know a wedding that 's a mass is open to everyone .,know,9,ARG1,fact that is known,"[(9, 18)]","[(9, 18)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,245,[640],and she said that if it was n't for Jetta you know Jasmine 's daddy would n't be,know,12,ARG1,fact that is known,"[(12, 17)]","[(12, 17)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,246,[1069],"and then she came over here , and %um , checked out a room here .",checked,11,ARG1,,"[(12, 14)]","[(12, 13)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,247,[1060],"and then she came over here , and %um , checked out a room here .",came,4,ARG4,end point,"[(5, 5)]","[(4, 5)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,248,[1190],and they 'll probably hold them hostage .,hold,5,ARG2,,"[(6, 6)]","[(6, 6)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,249,[17],and they do a Punktion . Ich weiss nicht wer .,do,3,ARG0,"agent, doer","[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,250,[6717],and we 're going to go see her next Thursday and talk about her making my wedding dress .,go,6,ARG4,,"[(6, 7)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,251,[1252],and we 've been doing okay .,doing,5,ARG0,"agent, doer","[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,252,[5603],"and we can like do a quick dinner or something yeah and go see whatever you want to see ,",do,5,ARG0,"agent, doer","[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,253,[9057],"and we had a big trip up there and did a lot of walking , a lot of fast walking and stuff .",had,3,ARG1,possession,"[(3, 7)]","[(3, 5), (3, 7)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,254,[7618],"and yeah . %uh , it 's the fact that I would be writing a letter that is the impressive part of it all .",writing,14,ARG1,thing written,"[(14, 23)]","[(14, 15), (14, 23)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,255,[2859],and you tell her .,tell,3,ARG2,Hearer,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,256,[4380],as soon as you get into Holland and get yourself settled you can call me,get,9,ARG0,,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,257,[3395],because I knew what she would do if I took her somewhere you know what she would say,know,14,ARG1,fact that is known,"[(14, 17)]","[(14, 17)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,258,[3365],because I knew what she would do if I took her somewhere you know what she would say,knew,3,ARG1,fact that is known,"[(3, 11)]","[(3, 11)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,259,[5874],bring me back active duty and pay me for the day if they 're going to drag me off somewhere .,bring,1,ARG3,"attribute, state after bringing, secondary action","[(3, 4)]","[(2, 4), (3, 4)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,260,[5899],bring me back active duty and pay me for the day if they 're going to drag me off somewhere .,drag,17,ARG2,direction,"[(19, 19)]","[(18, 19), (19, 19)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,261,[4249],but I 'm planning on making a trip down to visit her .,visit,11,ARG0,visitor,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,262,[4242],but I 'm planning on making a trip down to visit her .,making,6,ARG0,"achiever, agent","[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,263,[7182],"but I think he 's at a point now where he 's reserved us of that %um , you know that she may end up going %um to %uh t-",reserved,13,ARG1,thing reserved,"[(14, 15)]","[(14, 29)]",False,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,2,264,"[7192, 7194]","but I think he 's at a point now where he 's reserved us of that %um , you know that she may end up going %um to %uh t-",know,20,ARG1,fact that is known,"[(20, 28), (20, 29)]","[(20, 28), (20, 29)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,265,[6671],but I would not feel comfortable going .,feel,5,ARG0,"feeler, person experiencing emotion","[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,266,[6674],but I would not feel comfortable going .,feel,5,ARG1,emotion or sensation,"[(5, 6)]","[(5, 5)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
