file,lemma,roleset_id,roleset_name,role_n,role_f,role_descr
shampoo.xml,shampoo,shampoo.01,shampoo,0,PAG,"agent, shampooer"
shampoo.xml,shampoo,shampoo.01,shampoo,1,PPT,"thing shampooed, patient"
shanghai.xml,shanghai,shanghai.01,kidnap for compulsory service,0,PAG,"shanghai-er, agent"
shanghai.xml,shanghai,shanghai.01,kidnap for compulsory service,1,PPT,thing shanghaied
shanghai.xml,shanghai,shanghai.01,kidnap for compulsory service,2,DIR,"source, shanghaied from what"
shanghai.xml,shanghai,shanghai.01,kidnap for compulsory service,3,GOL,destination of shanghai-ing
shape.xml,shape,shape.01,shape,0,PAG,shaper
shape.xml,shape,shape.01,shape,1,PPT,thing worked on
shape.xml,shape,shape.01,shape,2,PRD,resulting shape (also the original thing being copied)
shape.xml,shape_up,shape_up.02,seem to be,1,PPT,thing seeming
shape.xml,shape_up,shape_up.02,seem to be,2,PRD,attribute
shape.xml,shape_up,shape_up.03,reform behavior,0,PAG,reformer
shape.xml,shape_up,shape_up.03,reform behavior,1,PPT,"entity acting out, thing reformed"
share.xml,share,share.01,"share, giving into co-ownership",0,PAG,sharer
share.xml,share,share.01,"share, giving into co-ownership",1,PPT,thing shared
share.xml,share,share.01,"share, giving into co-ownership",2,COM,"shared with, if separate from arg0"
share.xml,share_out,share_out.02,distribute to shareholders,0,PAG,distributor
share.xml,share_out,share_out.02,distribute to shareholders,1,PPT,thing given out
share.xml,share_out,share_out.02,distribute to shareholders,2,GOL,shareholders
shark.xml,shark,shark.01,to hunt shark,0,PAG,agent or causer
shark.xml,shark,shark.01,to hunt shark,1,PPT,entity gathered
shark.xml,shark,shark.01,to hunt shark,2,VSP,gathered into
shark.xml,shark,shark.01,to hunt shark,3,GOL,beneficiary
sharpen.xml,sharpen,sharpen.01,(cause to) become sharp(er),0,PAG,sharpener
sharpen.xml,sharpen,sharpen.01,(cause to) become sharp(er),1,PPT,thing getting sharper
sharpen.xml,sharpen,sharpen.01,(cause to) become sharp(er),2,MNR,"instrument, if agent is also present"
sharpen.xml,sharp,sharp.02,"finely honed, focused (knives, photos, wit, etc)",0,PAG,"sharpener, agent/cause of sharpness"
sharpen.xml,sharp,sharp.02,"finely honed, focused (knives, photos, wit, etc)",1,PPT,sharp thing
shatter.xml,shatter,shatter.01,break into a zillion pieces,0,PAG,breaker
shatter.xml,shatter,shatter.01,break into a zillion pieces,1,PPT,thing broken
shatter.xml,shatter,shatter.01,break into a zillion pieces,2,MNR,instrument
shatter.xml,shatter,shatter.01,break into a zillion pieces,3,PRD,pieces
shave.xml,shave,shave.01,"to cut, cutting",0,PAG,"agent, cutter"
shave.xml,shave,shave.01,"to cut, cutting",1,PPT,thing or amount cut
shave.xml,shave,shave.01,"to cut, cutting",2,DIR,source
shave.xml,shave,shave.01,"to cut, cutting",3,MNR,instrument
shawl.xml,shawl,shawl.01,cover with a shawl,0,PAG,"agent, person placing shawl"
shawl.xml,shawl,shawl.01,cover with a shawl,1,GOL,location/entity draped in the shawl
shawl.xml,shawl,shawl.01,cover with a shawl,2,PPT,"shawl itself, type of shawl"
shear.xml,shear,shear.01,"slice off, as with scissors",0,PAG,agent of cutting
shear.xml,shear,shear.01,"slice off, as with scissors",1,PPT,"thing cut, smaller piece"
shear.xml,shear,shear.01,"slice off, as with scissors",2,DIR,"whole, source"
shear.xml,shear,shear.01,"slice off, as with scissors",3,MNR,instrument
sheathe.xml,sheathe,sheathe.01,to put into a sheath,0,PAG,sheather
sheathe.xml,sheathe,sheathe.01,to put into a sheath,1,PPT,thing sheathed
sheathe.xml,sheathe,sheathe.01,to put into a sheath,2,GOL,"sheath, location"
shed.xml,shed,shed.01,"get rid of, remove",0,DIR,entity removing
shed.xml,shed,shed.01,"get rid of, remove",1,PPT,thing being removed (defaults to 'hair')
shed.xml,shed,shed.02,decrease,1,PPT,"Logical subject, patient, thing falling"
shed.xml,shed,shed.02,decrease,2,EXT,"EXT, amount fallen"
shed.xml,shed,shed.02,decrease,3,DIR,start point
shed.xml,shed,shed.02,decrease,4,GOL,"end point, end state of arg1"
shed.xml,shed,shed.02,decrease,m,LOC,medium
sheet.xml,sheet,sheet.01,rain very hard 1,1,PPT,rain
shell.xml,shell,shell.01,remove shells from,0,PAG,sheller
shell.xml,shell,shell.01,remove shells from,1,DIR,thing that used to have a shell
shell.xml,shell,shell.02,bomb,0,PAG,sheller
shell.xml,shell,shell.02,bomb,1,GOL,target
shell.xml,shell,shell.02,bomb,2,PPT,"explicit mention of bombs, shells"
shell.xml,shell_out,shell_out.03,pay,0,PAG,payer or buyer
shell.xml,shell_out,shell_out.03,pay,1,PPT,money
shell.xml,shell_out,shell_out.03,pay,2,GOL,seller or person being paid
shell.xml,shell_out,shell_out.03,pay,3,VSP,thing bought or paid for
shellac.xml,shellac,shellac.01,shellac,0,PAG,"shellacker, agent"
shellac.xml,shellac,shellac.01,shellac,1,PPT,"thing shellacked, patient"
shelter.xml,shelter,shelter.01,put/be in a shelter,0,PAG,"agent, putter in shelter"
shelter.xml,shelter,shelter.01,put/be in a shelter,1,PPT,thing in shelter (if separate from arg0)
shelter.xml,shelter,shelter.01,put/be in a shelter,2,LOC,shelter
shelter.xml,shelter,shelter.01,put/be in a shelter,3,CAU,"danger, sheltered from"
shelve.xml,shelve,shelve.01,to place on a shelf,0,PAG,"placer, agent"
shelve.xml,shelve,shelve.01,to place on a shelf,1,PPT,entity shelved
shepherd.xml,shepherd,shepherd.01,watch over,0,PAG,shepherd
shepherd.xml,shepherd,shepherd.01,watch over,1,PPT,sheep
shield.xml,shield,shield.01,protect,0,PAG,protector
shield.xml,shield,shield.01,protect,1,PPT,protected
shield.xml,shield,shield.01,protect,2,PPT,danger
shift.xml,shift,shift.01,change location,0,PAG,agent of movement
shift.xml,shift,shift.01,change location,1,PPT,thing moving
shift.xml,shift,shift.01,change location,2,GOL,destination
shift.xml,shift,shift.01,change location,3,DIR,source
shift.xml,shift,shift.01,change location,4,PRD,attribute of arg1 actually shifting (if in addition to arg1)
shimmer.xml,shimmer,shimmer.01,"emit light, sparkle",1,PPT,source of light
shimmer.xml,shimmer,shimmer.02,verb of motion?,0,PAG,entity in motion
shimmer.xml,shimmer,shimmer.02,verb of motion?,1,PPT,path
shimmy.xml,shimmy,shimmy.01,move or dance in a particular way.,0,PAG,"dancer, thing doing the shimmy"
shimmy.xml,shimmy,shimmy.01,move or dance in a particular way.,1,PPT,path of shimmy when referring to movement
shimmy.xml,shimmy,shimmy.01,move or dance in a particular way.,2,COM,partner when referring to the dance
shine.xml,shine,shine.01,produce light,0,PAG,"cause of illumination, agent"
shine.xml,shine,shine.01,produce light,1,PPT,"light itself, thing shining"
shine.xml,shine,shine.01,produce light,2,LOC,thing illuminated
shine.xml,shine_through,shine_through.02,be very apparent,1,PPT,apparent thing
shingle.xml,shingle,shingle.01,cover with shingles,0,PAG,"roofer, agent"
shingle.xml,shingle,shingle.01,cover with shingles,1,GOL,"roof, location being covered"
shingle.xml,shingle,shingle.01,cover with shingles,2,PPT,"shingles themselves, type of shingles"
ship.xml,ship,ship.01,send a package,0,PAG,sender
ship.xml,ship,ship.01,send a package,1,PPT,package
ship.xml,ship,ship.01,send a package,2,GOL,recipient
ship.xml,ship,ship.01,send a package,3,DIR,source
ship.xml,ship_out,ship_out.02,"depart, as a soldier",1,PAG,soldier
ship.xml,ship_out,ship_out.02,"depart, as a soldier",2,GOL,destination
shipbuilding.xml,shipbuilding,shipbuilding.01,building of ships,0,PAG,builder
shipbuilding.xml,shipbuilding,shipbuilding.01,building of ships,1,PPT,specific ship built
shipbuilding.xml,shipbuilding,shipbuilding.01,building of ships,2,MNR,"material, start state"
shipbuilding.xml,shipbuilding,shipbuilding.01,building of ships,3,PRD,end state
shipwreck.xml,shipwreck,shipwreck.01,destroy a ship,0,PAG,Causer of wreck (rare)
shipwreck.xml,shipwreck,shipwreck.01,destroy a ship,1,PPT,experiencer/ person shipwrecked
shipwreck.xml,shipwreck,shipwreck.01,destroy a ship,2,LOC,wreck site (location)
shipwreck.xml,shipwreck,shipwreck.02,fail or be ruined,0,PAG,causer of destruction
shipwreck.xml,shipwreck,shipwreck.02,fail or be ruined,1,PPT,failed or ruined thing
shipwreck.xml,shipwreck,shipwreck.02,fail or be ruined,2,MNR,instrument
shirk.xml,shirk,shirk.01,to avoid or neglect,0,PAG,"avoider, agent"
shirk.xml,shirk,shirk.01,to avoid or neglect,1,PPT,entity avoided
shirr.xml,shirr,shirr.01,bake or gather,0,PAG,cook
shirr.xml,shirr,shirr.01,bake or gather,1,PPT,food
shit.xml,shit,shit.01,to defecate,0,PAG,person defecating
shit.xml,shit,shit.01,to defecate,1,PPT,"cognate object, hopefully feces and unspecified"
shitty.xml,shitty,shitty.01,"despicable, unsavory, generally bad",1,PPT,bad thing (may require concatenation)
shiver.xml,shiver,shiver.01,shake from cold or fear,1,PAG,shiverer
shock.xml,shock,shock.01,"surprise, astonished",0,PAG,surpriser
shock.xml,shock,shock.01,"surprise, astonished",1,PPT,person surprised
shock.xml,shock,shock.01,"surprise, astonished",2,MNR,"instrument, if separate from arg0"
shoe.xml,shoe,shoe.01,to cover with shoes,0,PAG,"Agent, person putting on shoes"
shoe.xml,shoe,shoe.01,to cover with shoes,1,GOL,"Feet, entity covered with shoes"
shoe.xml,shoe,shoe.01,to cover with shoes,2,PPT,"Shoes themselves, what type of shoes"
shoehorn.xml,shoehorn,shoehorn.01,put into a container with some difficulty,0,PAG,putter
shoehorn.xml,shoehorn,shoehorn.01,put into a container with some difficulty,1,PPT,thing put
shoehorn.xml,shoehorn,shoehorn.01,put into a container with some difficulty,2,GOL,"put in, container"
shoo.xml,shoo,shoo.01,"to force or drive out, to discharge from",0,PAG,"expeller, agent"
shoo.xml,shoo,shoo.01,"to force or drive out, to discharge from",1,PPT,entity expelled
shoo.xml,shoo,shoo.01,"to force or drive out, to discharge from",2,DIR,expelled from
shoot.xml,shoot,shoot.01,propel projectile,0,PAG,shooter
shoot.xml,shoot,shoot.01,propel projectile,1,PPT,projectile
shoot.xml,shoot,shoot.01,propel projectile,2,GOL,target
shoot.xml,shoot,shoot.02,kill with gun;  Event where weapons are fired; firing a gun,0,PAG,shooter
shoot.xml,shoot,shoot.02,kill with gun;  Event where weapons are fired; firing a gun,1,PPT,corpse
shoot.xml,shoot,shoot.02,kill with gun;  Event where weapons are fired; firing a gun,2,MNR,gun
shoot.xml,shoot,shoot.02,kill with gun;  Event where weapons are fired; firing a gun,3,LOC,specific location of wound
shoot.xml,shoot,shoot.03,record on film; Event where photographers shoot pictures,0,PAG,videographer
shoot.xml,shoot,shoot.03,record on film; Event where photographers shoot pictures,1,PPT,subject filmed/photographed
shoot.xml,shoot,shoot.03,record on film; Event where photographers shoot pictures,2,MNR,"medium: photo, video, hi-def, color, etc"
shoot.xml,shoot,shoot.06,move very rapidly,0,PAG,causer of motion
shoot.xml,shoot,shoot.06,move very rapidly,1,PPT,entity in motion
shoot.xml,shoot,shoot.06,move very rapidly,2,EXT,EXT
shoot.xml,shoot,shoot.06,move very rapidly,3,DIR,start point
shoot.xml,shoot,shoot.06,move very rapidly,4,GOL,end point
shoot.xml,shoot,shoot.06,move very rapidly,5,DIR,direction
shoot.xml,shoot_off,shoot_off.04,loose wildly,0,PAG,shooter
shoot.xml,shoot_off,shoot_off.04,loose wildly,1,MNR,"cannon, mouth, whatever"
shoot.xml,shoot_down,shoot_down.05,cause to not fly,0,PAG,shooter
shoot.xml,shoot_down,shoot_down.05,cause to not fly,1,PPT,"planes, birds, ideas"
shoot.xml,shoot_down,shoot_down.05,cause to not fly,2,MNR,instrument
shoot.xml,shoot_back,shoot_back.07,answer,0,PAG,speaker
shoot.xml,shoot_back,shoot_back.07,answer,1,PPT,utterance
shoot.xml,shoot_back,shoot_back.07,answer,2,GOL,hearer
shoot.xml,shoot_up,shoot_up.08,inject a drug into a vein,0,PAG,Entity injecting the drug (usually the drug user)
shoot.xml,shoot_up,shoot_up.08,inject a drug into a vein,1,PPT,the drug
shoot.xml,shoot_up,shoot_up.08,inject a drug into a vein,2,GOL,"entity being given the drug, if separate from arg0"
shoot.xml,shoot_up,shoot_up.09,"shoot 'em up, with guns",0,PAG,shooter
shoot.xml,shoot_up,shoot_up.09,"shoot 'em up, with guns",1,PPT,target
shoot.xml,shoot_up,shoot_up.09,"shoot 'em up, with guns",2,MNR,gun
shoot.xml,shootout,shootout.10,gunfight,0,PAG,first shooter
shoot.xml,shootout,shootout.10,gunfight,1,PPT,opponent
shoot.xml,shot,shot.11,"exhausted, worn out",0,PAG,"causer of exhaustion, being worn out"
shoot.xml,shot,shot.11,"exhausted, worn out",1,PPT,worn out entity
shoot.xml,shot,shot.12,drink a small glass of liquid in a single backwards motion,0,PAG,drinker
shoot.xml,shot,shot.12,drink a small glass of liquid in a single backwards motion,1,PPT,drink being shot
shoot.xml,shot,shot.12,drink a small glass of liquid in a single backwards motion,2,CAU,"event, cause of celebration"
shoot.xml,shot,shot.13,inject with a substance for clinical purposes,0,PAG,injector
shoot.xml,shot,shot.13,inject with a substance for clinical purposes,1,GOL,recipient of shot
shoot.xml,shot,shot.13,inject with a substance for clinical purposes,2,PPT,substance injected
shoot.xml,shot,shot.13,inject with a substance for clinical purposes,3,PRP,injected for what purpose (the condition being prevented or treated)
shop.xml,shop,shop.01,look for something to buy,0,PAG,shopper
shop.xml,shop,shop.01,look for something to buy,1,PPT,thing sought
shop.xml,shop,shop.01,look for something to buy,2,LOC,store/seller
shop.xml,shop,shop.01,look for something to buy,3,GOL,beneficiary
shop.xml,shop,shop.02,try to sell,0,PAG,Seller
shop.xml,shop,shop.02,try to sell,1,PPT,Thing Sold
shop.xml,shop,shop.02,try to sell,2,GOL,Buyer
shop.xml,shop,shop.02,try to sell,3,PRP,Price Paid
shop.xml,shop,shop.02,try to sell,4,GOL,Benefactive
shoplift.xml,shoplift,shoplift.01,to steal merchandise from a store,0,PAG,"thief, agent"
shoplift.xml,shoplift,shoplift.01,to steal merchandise from a store,1,PPT,thing stolen
shoplift.xml,shoplift,shoplift.01,to steal merchandise from a store,2,DIR,stolen from
shoplift.xml,shoplift,shoplift.01,to steal merchandise from a store,3,GOL,stolen for
shore.xml,shore_up,shore_up.01,"support, prop",0,PAG,"agent, supporter"
shore.xml,shore_up,shore_up.01,"support, prop",1,PPT,thing supported
shore.xml,shore,shore.02,to bring to shore or other metaphorical support,0,PAG,"Boat captain, cause of shoring"
shore.xml,shore,shore.02,to bring to shore or other metaphorical support,1,PPT,"Boat, thing now supported or at shore"
shore.xml,shore,shore.02,to bring to shore or other metaphorical support,2,LOC,Shore/support where arg1 is brought
shortcircuit.xml,shortcircuit,shortcircuit.01,cut-off or aviod standard procedure,0,PAG,agent or cause
shortcircuit.xml,shortcircuit,shortcircuit.01,cut-off or aviod standard procedure,1,PPT,thing shortcircuited
shortcoming.xml,shortcoming,shortcoming.01,coming up short,0,PAG,entity coming up short
shortcoming.xml,shortcoming,shortcoming.01,coming up short,1,VSP,domain in which arg1 is coming up short
shortcut.xml,shortcut,shortcut.01,go off the traditional path for the purpose of taking a shorter route,0,PAG,shortcut-taker
shortcut.xml,shortcut,shortcut.01,go off the traditional path for the purpose of taking a shorter route,1,DIR,path
